group_id,num_nodes,num_edges,num_closed_edges,in_degrees,max_in_degree,mean_in_degree,nodes_indegree_gt_one,closed_edge_density,instance,algorithm,num_jumps,num_explored_nodes,primal_bound,dual_bound,cuts_added_by_solver,solve_time,sum_time,status
n20,23,31,234,"0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 2, 1, 3, 1, 1, 1, 1, 1, 1, 3, 1, 1",3,1.3478260869565217,7,0.924901185770751,n20o0.9-3.rcp,MULTIFLOW,5.0,1,18.0,18.0,0.0,0.087477,0.0,2
n20,23,35,234,"0, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 2, 2, 3, 1, 1, 1, 3, 3, 2, 2, 1",3,1.5217391304347827,9,0.924901185770751,n20o0.9-4.rcp,FEASIBILITY,8.0,1,9.0,9.0,0.0,11.936397,22.182424,2
n20,23,35,234,"0, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 2, 2, 3, 1, 1, 1, 3, 3, 2, 2, 1",3,1.5217391304347827,9,0.924901185770751,n20o0.9-4.rcp,MULTIFLOW,8.0,1,15.0,15.0,0.0,0.076429,0.0,2
n20,23,32,234,"0, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 3, 1, 2, 2, 3",3,1.391304347826087,8,0.924901185770751,n20o0.9-5.rcp,FEASIBILITY,5.0,0,6.0,6.0,0.0,1.259928,2.017824,2
n20,23,32,234,"0, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 3, 1, 2, 2, 3",3,1.391304347826087,8,0.924901185770751,n20o0.9-5.rcp,MULTIFLOW,5.0,1,18.0,18.0,0.0,0.084485,0.0,2
n20,23,34,234,"0, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 1, 2, 3",3,1.4782608695652173,11,0.924901185770751,n20o0.9-6.rcp,FEASIBILITY,6.0,0,7.0,7.0,0.0,1.997606,3.531349,2
n20,23,34,234,"0, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 1, 2, 3",3,1.4782608695652173,11,0.924901185770751,n20o0.9-6.rcp,MULTIFLOW,6.0,1,17.0,17.0,0.0,0.091966,0.0,2
n20,23,34,234,"0, 1, 1, 1, 1, 2, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 1, 2, 2, 1, 1, 1, 2",2,1.4782608695652173,12,0.924901185770751,n20o0.9-7.rcp,FEASIBILITY,7.0,0,8.0,8.0,0.0,4.437777,7.863179,2
n20,23,34,234,"0, 1, 1, 1, 1, 2, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 1, 2, 2, 1, 1, 1, 2",2,1.4782608695652173,12,0.924901185770751,n20o0.9-7.rcp,MULTIFLOW,7.0,1,16.0,16.0,0.0,0.095423,0.0,2
n20,23,32,234,"0, 1, 1, 1, 1, 2, 2, 1, 1, 2, 3, 1, 3, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1",3,1.391304347826087,8,0.924901185770751,n20o0.9-8.rcp,FEASIBILITY,5.0,0,6.0,6.0,0.0,1.108048,1.882899,2
n20,23,32,234,"0, 1, 1, 1, 1, 2, 2, 1, 1, 2, 3, 1, 3, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1",3,1.391304347826087,8,0.924901185770751,n20o0.9-8.rcp,MULTIFLOW,5.0,1,18.0,18.0,0.0,0.0917,0.0,2
n20,23,31,234,"0, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 3, 1, 1, 3, 2, 1, 2, 1",3,1.3478260869565217,7,0.924901185770751,n20o0.9-9.rcp,FEASIBILITY,5.0,0,6.0,6.0,0.0,1.122024,1.875634,2
n20,23,31,234,"0, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 3, 1, 1, 3, 2, 1, 2, 1",3,1.3478260869565217,7,0.924901185770751,n20o0.9-9.rcp,MULTIFLOW,5.0,1,18.0,18.0,0.0,0.083864,0.0,2
n20,23,26,243,"0, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1",3,1.1304347826086956,3,0.9604743083003953,n20o0.95-1.rcp,FEASIBILITY,3.0,0,4.0,4.0,0.0,0.260765,0.378531,2
n20,23,26,243,"0, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1",3,1.1304347826086956,3,0.9604743083003953,n20o0.95-1.rcp,MULTIFLOW,3.0,1,20.0,20.0,0.0,0.059713,0.0,2
n20,23,28,243,"0, 1, 1, 1, 2, 1, 1, 3, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2",3,1.2173913043478262,5,0.9604743083003953,n20o0.95-10.rcp,FEASIBILITY,3.0,0,4.0,4.0,0.0,0.223927,0.342327,2
n20,23,28,243,"0, 1, 1, 1, 2, 1, 1, 3, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2",3,1.2173913043478262,5,0.9604743083003953,n20o0.95-10.rcp,MULTIFLOW,3.0,1,20.0,20.0,0.0,0.056532,0.0,2
n20,23,30,243,"0, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 2, 2, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1",2,1.3043478260869565,8,0.9604743083003953,n20o0.95-2.rcp,FEASIBILITY,5.0,0,6.0,6.0,0.0,0.919709,1.687299,2
n20,23,30,243,"0, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 2, 2, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1",2,1.3043478260869565,8,0.9604743083003953,n20o0.95-2.rcp,MULTIFLOW,5.0,0,18.0,18.0,0.0,0.060743,0.0,2
n20,23,29,243,"0, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 2, 2, 2",2,1.2608695652173914,7,0.9604743083003953,n20o0.95-3.rcp,FEASIBILITY,5.0,0,6.0,6.0,0.0,1.078657,1.845578,2
n20,23,29,243,"0, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 2, 2, 2",2,1.2608695652173914,7,0.9604743083003953,n20o0.95-3.rcp,MULTIFLOW,5.0,1,18.0,18.0,0.0,0.058247,0.0,2
n20,23,27,243,"0, 1, 1, 1, 2, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2",2,1.173913043478261,5,0.9604743083003953,n20o0.95-4.rcp,FEASIBILITY,4.0,0,5.0,5.0,0.0,0.535,0.894607,2
n20,23,27,243,"0, 1, 1, 1, 2, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2",2,1.173913043478261,5,0.9604743083003953,n20o0.95-4.rcp,MULTIFLOW,4.0,1,19.0,19.0,0.0,0.052671,0.0,2
n20,23,28,243,"0, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 2, 2, 1, 1",2,1.2173913043478262,6,0.9604743083003953,n20o0.95-5.rcp,FEASIBILITY,5.0,0,6.0,6.0,0.0,1.388068,2.149845,2
n20,23,28,243,"0, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 2, 2, 1, 1",2,1.2173913043478262,6,0.9604743083003953,n20o0.95-5.rcp,MULTIFLOW,5.0,1,18.0,18.0,0.0,0.05864,0.0,2
n20,23,31,243,"0, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 2, 2, 2, 1, 2, 2, 2, 1",2,1.3478260869565217,9,0.9604743083003953,n20o0.95-6.rcp,FEASIBILITY,5.0,0,6.0,6.0,0.0,0.867385,1.630193,2
n20,23,31,243,"0, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 2, 2, 2, 1, 2, 2, 2, 1",2,1.3478260869565217,9,0.9604743083003953,n20o0.95-6.rcp,MULTIFLOW,5.0,1,18.0,18.0,0.0,0.06817,0.0,2
n20,23,32,243,"0, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 1, 1, 2, 3, 2, 2",3,1.391304347826087,9,0.9604743083003953,n20o0.95-7.rcp,FEASIBILITY,6.0,0,7.0,7.0,0.0,2.454901,4.223736,2
n20,23,32,243,"0, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 1, 1, 2, 3, 2, 2",3,1.391304347826087,9,0.9604743083003953,n20o0.95-7.rcp,MULTIFLOW,6.0,1,17.0,17.0,0.0,0.063201,0.0,2
n20,23,35,243,"0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2, 2, 2, 1, 1, 2, 2, 2",2,1.5217391304347827,13,0.9604743083003953,n20o0.95-8.rcp,FEASIBILITY,7.0,0,8.0,8.0,0.0,2.773702,6.072435,2
n20,23,35,243,"0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2, 2, 2, 1, 1, 2, 2, 2",2,1.5217391304347827,13,0.9604743083003953,n20o0.95-8.rcp,MULTIFLOW,7.0,0,16.0,16.0,0.0,0.070726,0.0,2
n20,23,30,243,"0, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2",2,1.3043478260869565,8,0.9604743083003953,n20o0.95-9.rcp,FEASIBILITY,5.0,0,6.0,6.0,0.0,1.099519,1.868799,2
n20,23,30,243,"0, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2",2,1.3043478260869565,8,0.9604743083003953,n20o0.95-9.rcp,MULTIFLOW,5.0,1,18.0,18.0,0.0,0.064756,0.0,2
n30,33,56,484,"0, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 3, 1, 3, 2, 1, 1, 3, 2, 2, 3, 2, 2, 2, 4, 2",4,1.696969696969697,18,0.9166666666666666,n30os0.9-1.rcp,FEASIBILITY,10.0,1,11.0,11.0,0.0,132.691356,330.904211,2
n30,33,56,484,"0, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 3, 1, 3, 2, 1, 1, 3, 2, 2, 3, 2, 2, 2, 4, 2",4,1.696969696969697,18,0.9166666666666666,n30os0.9-1.rcp,MULTIFLOW,10.0,1,23.0,23.0,0.0,0.348334,0.0,2
n30,33,55,484,"0, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 3, 3, 2, 1, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2, 3, 3, 2, 3",3,1.6666666666666667,18,0.9166666666666666,n30os0.9-10.rcp,FEASIBILITY,11.0,1,12.0,12.0,0.0,158.983707,468.53439,2
n30,33,55,484,"0, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 3, 3, 2, 1, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2, 3, 3, 2, 3",3,1.6666666666666667,18,0.9166666666666666,n30os0.9-10.rcp,MULTIFLOW,11.0,1,22.0,22.0,0.0,0.324347,0.0,2
n30,33,56,484,"0, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 2, 1, 1, 1, 2, 3, 3, 1, 2, 2, 3, 2, 2, 3, 3, 3, 2, 3, 1, 1, 1, 1",3,1.696969696969697,16,0.9166666666666666,n30os0.9-2.rcp,FEASIBILITY,10.0,1,11.0,11.0,0.0,125.594299,304.433589,2
n30,33,56,484,"0, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 2, 1, 1, 1, 2, 3, 3, 1, 2, 2, 3, 2, 2, 3, 3, 3, 2, 3, 1, 1, 1, 1",3,1.696969696969697,16,0.9166666666666666,n30os0.9-2.rcp,MULTIFLOW,10.0,1,23.0,23.0,0.0,0.375321,0.0,2
n30,33,52,484,"0, 1, 1, 1, 1, 1, 1, 2, 3, 2, 3, 2, 3, 2, 2, 1, 4, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1, 2, 1, 1, 3, 1",4,1.5757575757575757,13,0.9166666666666666,n30os0.9-3.rcp,FEASIBILITY,9.0,1,10.0,10.0,0.0,94.707482,184.243802,2
n30,33,52,484,"0, 1, 1, 1, 1, 1, 1, 2, 3, 2, 3, 2, 3, 2, 2, 1, 4, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1, 2, 1, 1, 3, 1",4,1.5757575757575757,13,0.9166666666666666,n30os0.9-3.rcp,MULTIFLOW,9.0,1,24.0,24.0,0.0,0.281182,0.0,2
n30,33,59,484,"0, 1, 1, 1, 1, 1, 1, 1, 3, 2, 2, 1, 2, 1, 2, 1, 2, 2, 2, 3, 2, 3, 3, 2, 2, 3, 2, 2, 2, 2, 2, 3, 1",3,1.7878787878787878,21,0.9166666666666666,n30os0.9-4.rcp,FEASIBILITY,9.0,1,10.0,10.0,0.0,88.958176,173.895882,2
n30,33,59,484,"0, 1, 1, 1, 1, 1, 1, 1, 3, 2, 2, 1, 2, 1, 2, 1, 2, 2, 2, 3, 2, 3, 3, 2, 2, 3, 2, 2, 2, 2, 2, 3, 1",3,1.7878787878787878,21,0.9166666666666666,n30os0.9-4.rcp,MULTIFLOW,9.0,1,24.0,24.0,0.0,0.345855,0.0,2
n30,33,53,484,"0, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 3, 2, 2, 1, 1, 3, 1, 3, 2, 2, 1, 3, 2",3,1.606060606060606,17,0.9166666666666666,n30os0.9-5.rcp,FEASIBILITY,10.0,1,11.0,11.0,0.0,122.836194,308.550528,2
n30,33,53,484,"0, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 3, 2, 2, 1, 1, 3, 1, 3, 2, 2, 1, 3, 2",3,1.606060606060606,17,0.9166666666666666,n30os0.9-5.rcp,MULTIFLOW,10.0,1,23.0,23.0,0.0,0.300823,0.0,2
n30,33,55,484,"0, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 2, 2, 2, 2, 3, 1, 3, 2, 1, 2, 2, 2, 2, 1, 2, 1, 3, 1, 3, 1, 3",3,1.6666666666666667,18,0.9166666666666666,n30os0.9-6.rcp,FEASIBILITY,8.0,1,9.0,9.0,0.0,60.450208,97.1185,2
n30,33,55,484,"0, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 2, 2, 2, 2, 3, 1, 3, 2, 1, 2, 2, 2, 2, 1, 2, 1, 3, 1, 3, 1, 3",3,1.6666666666666667,18,0.9166666666666666,n30os0.9-6.rcp,MULTIFLOW,8.0,1,25.0,25.0,0.0,0.303754,0.0,2
n30,33,57,484,"0, 1, 1, 1, 1, 1, 3, 3, 2, 1, 1, 1, 1, 2, 2, 2, 1, 2, 1, 2, 2, 2, 1, 3, 1, 1, 2, 4, 3, 2, 2, 2, 3",4,1.7272727272727273,18,0.9166666666666666,n30os0.9-7.rcp,FEASIBILITY,12.0,1,13.0,13.0,0.0,198.753132,658.56174,2
n30,33,57,484,"0, 1, 1, 1, 1, 1, 3, 3, 2, 1, 1, 1, 1, 2, 2, 2, 1, 2, 1, 2, 2, 2, 1, 3, 1, 1, 2, 4, 3, 2, 2, 2, 3",4,1.7272727272727273,18,0.9166666666666666,n30os0.9-7.rcp,MULTIFLOW,12.0,1,21.0,21.0,0.0,0.361158,0.0,2
n30,33,58,484,"0, 1, 1, 1, 1, 2, 2, 1, 2, 2, 2, 3, 3, 1, 2, 1, 1, 2, 2, 2, 1, 2, 1, 2, 2, 3, 1, 2, 3, 3, 1, 2, 3",3,1.7575757575757576,20,0.9166666666666666,n30os0.9-8.rcp,FEASIBILITY,12.0,1,13.0,13.0,0.0,192.593702,648.901404,2
n30,33,58,484,"0, 1, 1, 1, 1, 2, 2, 1, 2, 2, 2, 3, 3, 1, 2, 1, 1, 2, 2, 2, 1, 2, 1, 2, 2, 3, 1, 2, 3, 3, 1, 2, 3",3,1.7575757575757576,20,0.9166666666666666,n30os0.9-8.rcp,MULTIFLOW,12.0,1,21.0,21.0,0.0,0.437815,0.0,2
n30,33,58,484,"0, 1, 1, 1, 1, 1, 3, 2, 2, 1, 2, 2, 3, 1, 2, 2, 1, 2, 2, 2, 2, 2, 3, 2, 2, 1, 1, 1, 1, 3, 3, 2, 3",3,1.7575757575757576,20,0.9166666666666666,n30os0.9-9.rcp,FEASIBILITY,10.0,1,11.0,11.0,0.0,117.325021,297.981071,2
n30,33,58,484,"0, 1, 1, 1, 1, 1, 3, 2, 2, 1, 2, 2, 3, 1, 2, 2, 1, 2, 2, 2, 2, 2, 3, 2, 2, 1, 1, 1, 1, 3, 3, 2, 3",3,1.7575757575757576,20,0.9166666666666666,n30os0.9-9.rcp,MULTIFLOW,10.0,1,23.0,23.0,0.0,0.710606,0.0,2
n30,33,46,506,"0, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 2, 2, 3, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1",3,1.393939393939394,13,0.9583333333333334,n30os0.95-1.rcp,FEASIBILITY,7.0,1,8.0,8.0,0.0,26.977771,34.340613,2
n30,33,46,506,"0, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 2, 2, 3, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1",3,1.393939393939394,13,0.9583333333333334,n30os0.95-1.rcp,MULTIFLOW,7.0,1,26.0,26.0,0.0,0.177203,0.0,2
n30,33,46,506,"0, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 2, 3, 2, 2, 2, 2, 1",3,1.393939393939394,13,0.9583333333333334,n30os0.95-10.rcp,FEASIBILITY,7.0,1,8.0,8.0,0.0,31.35852,40.75803,2
n30,33,46,506,"0, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 2, 3, 2, 2, 2, 2, 1",3,1.393939393939394,13,0.9583333333333334,n30os0.95-10.rcp,MULTIFLOW,7.0,1,26.0,26.0,0.0,0.176977,0.0,2
n30,33,48,506,"0, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 2, 1, 2, 2, 3, 3, 2, 1, 2, 2, 1, 1, 1, 1",3,1.4545454545454546,14,0.9583333333333334,n30os0.95-2.rcp,FEASIBILITY,9.0,1,10.0,10.0,0.0,89.445809,176.864636,2
n30,33,48,506,"0, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 2, 1, 2, 2, 3, 3, 2, 1, 2, 2, 1, 1, 1, 1",3,1.4545454545454546,14,0.9583333333333334,n30os0.95-2.rcp,MULTIFLOW,9.0,1,24.0,24.0,0.0,0.173723,0.0,2
n30,33,48,506,"0, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 1, 3, 2, 2, 1, 1, 2, 1, 1, 2, 2, 2, 1, 1, 2, 1, 1, 2",3,1.4545454545454546,15,0.9583333333333334,n30os0.95-3.rcp,FEASIBILITY,9.0,1,10.0,10.0,0.0,87.562299,169.612874,2
n30,33,48,506,"0, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 1, 3, 2, 2, 1, 1, 2, 1, 1, 2, 2, 2, 1, 1, 2, 1, 1, 2",3,1.4545454545454546,15,0.9583333333333334,n30os0.95-3.rcp,MULTIFLOW,9.0,1,24.0,24.0,0.0,0.184425,0.0,2
n30,33,48,506,"0, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 1, 1, 1, 2, 1, 1, 1, 3, 2, 2, 1, 2, 2, 1, 2",3,1.4545454545454546,15,0.9583333333333334,n30os0.95-4.rcp,FEASIBILITY,8.0,1,9.0,9.0,0.0,58.345115,93.438801,2
n30,33,48,506,"0, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 1, 1, 1, 2, 1, 1, 1, 3, 2, 2, 1, 2, 2, 1, 2",3,1.4545454545454546,15,0.9583333333333334,n30os0.95-4.rcp,MULTIFLOW,8.0,1,25.0,25.0,0.0,0.207804,0.0,2
n30,33,44,506,"0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 2, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 3, 1",3,1.3333333333333333,11,0.9583333333333334,n30os0.95-5.rcp,FEASIBILITY,6.0,0,7.0,7.0,0.0,6.13242,9.314974,2
n30,33,44,506,"0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 2, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 3, 1",3,1.3333333333333333,11,0.9583333333333334,n30os0.95-5.rcp,MULTIFLOW,6.0,1,27.0,27.0,0.0,0.196026,0.0,2
n30,33,48,506,"0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 2, 1, 1, 1, 1, 3, 3, 2, 2, 2, 1, 2, 2, 2, 1, 1, 2, 1, 1, 1, 1",3,1.4545454545454546,14,0.9583333333333334,n30os0.95-6.rcp,FEASIBILITY,8.0,1,9.0,9.0,0.0,48.682074,81.015662,2
n30,33,48,506,"0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 2, 1, 1, 1, 1, 3, 3, 2, 2, 2, 1, 2, 2, 2, 1, 1, 2, 1, 1, 1, 1",3,1.4545454545454546,14,0.9583333333333334,n30os0.95-6.rcp,MULTIFLOW,8.0,1,25.0,25.0,0.0,0.179984,0.0,2
n30,33,47,506,"0, 1, 1, 1, 2, 2, 1, 3, 1, 3, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 2, 2, 2, 1, 1, 1, 2, 1, 1, 2, 1",3,1.4242424242424243,13,0.9583333333333334,n30os0.95-7.rcp,FEASIBILITY,8.0,1,9.0,9.0,0.0,54.084737,85.475138,2
n30,33,47,506,"0, 1, 1, 1, 2, 2, 1, 3, 1, 3, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 2, 2, 2, 1, 1, 1, 2, 1, 1, 2, 1",3,1.4242424242424243,13,0.9583333333333334,n30os0.95-7.rcp,MULTIFLOW,8.0,1,25.0,25.0,0.0,0.185758,0.0,2
n30,33,45,506,"0, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 1, 2, 3, 3, 2",3,1.3636363636363635,10,0.9583333333333334,n30os0.95-8.rcp,FEASIBILITY,8.0,1,9.0,9.0,0.0,60.034027,101.375319,2
n30,33,45,506,"0, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 1, 2, 3, 3, 2",3,1.3636363636363635,10,0.9583333333333334,n30os0.95-8.rcp,MULTIFLOW,8.0,1,25.0,25.0,0.0,0.1879,0.0,2
n30,33,46,506,"0, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 1, 2, 2, 1, 1",2,1.393939393939394,14,0.9583333333333334,n30os0.95-9.rcp,FEASIBILITY,8.0,1,9.0,9.0,0.0,57.766241,92.666009,2
n30,33,46,506,"0, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 1, 2, 2, 1, 1",2,1.393939393939394,14,0.9583333333333334,n30os0.95-9.rcp,MULTIFLOW,8.0,1,25.0,25.0,0.0,0.19463,0.0,2
n30,33,96,180,"0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 5, 4, 3, 3, 1, 7, 9, 7, 5, 5, 5, 4, 4, 4, 3, 10",10,2.909090909090909,16,0.3409090909090909,n30s0.2-1.rcp,MULTIFLOW,15.0,92104,18.0,19.0,0.0,18000.188428,0.0,9
n30,33,82,180,"0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 7, 6, 5, 5, 5, 5, 4, 3, 2, 2, 1, 1, 1, 1, 14",14,2.484848484848485,12,0.3409090909090909,n30s0.2-10.rcp,MULTIFLOW,15.0,1151,18.0,18.0,0.0,347.382256,0.0,2
n30,33,83,180,"0, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 4, 2, 2, 1, 1, 9, 6, 8, 7, 6, 4, 2, 1, 1, 9",9,2.515151515151515,14,0.3409090909090909,n30s0.2-2.rcp,MULTIFLOW,14.0,133766,19.0,19.0,0.0,4704.07563,0.0,2
n30,33,87,180,"0, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 5, 2, 1, 1, 1, 1, 7, 5, 7, 6, 4, 4, 6, 4, 2, 1, 1, 1, 12",12,2.6363636363636362,15,0.3409090909090909,n30s0.2-3.rcp,MULTIFLOW,16.0,182152,17.0,19.0,0.0,18000.190332,0.0,9
n30,33,90,180,"0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 7, 4, 3, 2, 1, 10, 5, 6, 6, 5, 5, 4, 3, 1, 1, 10",10,2.727272727272727,14,0.3409090909090909,n30s0.2-4.rcp,MULTIFLOW,15.0,1599,18.0,18.0,0.0,530.156422,0.0,2
n30,33,84,180,"0, 1, 1, 1, 1, 1, 1, 2, 1, 1, 4, 2, 1, 1, 1, 1, 4, 3, 1, 1, 8, 6, 6, 3, 4, 3, 4, 2, 3, 2, 1, 1, 12",12,2.5454545454545454,16,0.3409090909090909,n30s0.2-5.rcp,MULTIFLOW,16.0,735906,17.0,18.0,0.0,18000.209788,0.0,9
n30,33,83,180,"0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 2, 1, 1, 1, 1, 7, 6, 7, 6, 5, 4, 4, 3, 3, 1, 1, 1, 12",12,2.515151515151515,13,0.3409090909090909,n30s0.2-6.rcp,MULTIFLOW,15.0,1073950,18.0,19.0,0.0,18000.18198,0.0,9
n30,33,83,180,"0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 5, 3, 2, 2, 6, 7, 5, 5, 5, 3, 2, 2, 2, 2, 1, 11",11,2.515151515151515,16,0.3409090909090909,n30s0.2-7.rcp,MULTIFLOW,15.0,376110,18.0,20.0,0.0,18000.180541,0.0,9
n30,33,95,180,"0, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 2, 1, 8, 8, 7, 7, 6, 4, 4, 4, 4, 3, 2, 1, 1, 1, 14",14,2.878787878787879,15,0.3409090909090909,n30s0.2-8.rcp,MULTIFLOW,15.0,1278,18.0,18.0,0.0,660.253789,0.0,2
