instance,algorithm,num_jumps,num_explored_nodes,primal_bound,dual_bound,cuts_added_by_solver,status,mean_in_degree,nodes_indegree_gt_one,closed_edge_density,num_edges,num_closed_edges,group_id,algorithm_right,max_in_degree,num_nodes,instance_type,runtime
n30os0.9-6.rcp,SMART_HEURISTIC,9.0,0,0.0,0.0,0.0,,1.6666666666666667,18,0.9166666666666666,55,484,n30,FEASIBILITY,3,33,generated,0.021338
n70os0.8-6.rcp,SMART_HEURISTIC,34.0,0,0.0,0.0,0.0,,3.7260273972602738,64,0.8162100456621004,272,2145,n70,FEASIBILITY,8,73,generated,0.481114
n40os0.7-10.rcp,SMART_HEURISTIC,19.0,0,0.0,0.0,0.0,,3.046511627906977,33,0.7408637873754153,131,669,n40,FEASIBILITY,7,43,generated,0.080675
n70os0.9-6.rcp,SMART_HEURISTIC,31.0,0,0.0,0.0,0.0,,2.6027397260273974,53,0.9079147640791476,190,2386,n70,FEASIBILITY,5,73,generated,0.351193
n20o0.5-10.rcp,SMART_HEURISTIC,8.0,0,0.0,0.0,0.0,,1.9130434782608696,12,0.6245059288537549,44,158,n20,FEASIBILITY,7,23,generated,0.010373
n40os0.8-5.rcp,SMART_HEURISTIC,18.0,0,0.0,0.0,0.0,,2.6744186046511627,33,0.8272425249169435,115,747,n40,FEASIBILITY,5,43,generated,0.074682
n50os0.7-2.rcp,SMART_HEURISTIC,24.0,0,0.0,0.0,0.0,,3.2264150943396226,41,0.7329462989840348,171,1010,n50,FEASIBILITY,9,53,generated,0.130889
n30s0.7-1.rcp,SMART_HEURISTIC,16.0,0,0.0,0.0,0.0,,2.5454545454545454,21,0.7518939393939394,84,397,n30,FEASIBILITY,5,33,generated,0.036985
n30os0.95-7.rcp,FEASIBILITY,8.0,1,9.0,9.0,0.0,2,1.4242424242424243,13,0.9583333333333334,47,506,n30,FEASIBILITY,3,33,generated,85.475138
n60os0.95-2.rcp,SMART_HEURISTIC,19.0,0,0.0,0.0,0.0,,1.7777777777777777,38,0.9544290834613415,112,1864,n60,FEASIBILITY,3,63,generated,0.152595
n50os0.2-9.rcp,SMART_HEURISTIC,31.0,0,0.0,0.0,0.0,,3.660377358490566,29,0.2888243831640058,194,398,n50,FEASIBILITY,18,53,generated,0.16527
n50os0.95-1.rcp,FEASIBILITY,18.0,1,19.0,19.0,0.0,2,1.7169811320754718,29,0.9550072568940493,91,1316,n50,FEASIBILITY,4,53,generated,8195.105329
n50os0.7-1.rcp,SMART_HEURISTIC,23.0,0,0.0,0.0,0.0,,3.830188679245283,42,0.7329462989840348,203,1010,n50,FEASIBILITY,9,53,generated,0.135995
n50os0.95-8.rcp,SMART_HEURISTIC,19.0,0,0.0,0.0,0.0,,1.849056603773585,35,0.9550072568940493,98,1316,n50,FEASIBILITY,4,53,generated,0.107656
n10o0.95-5.rcp,SMART_HEURISTIC,2.0,0,0.0,0.0,0.0,,1.0769230769230769,2,0.9615384615384616,14,75,n10,FEASIBILITY,2,13,generated,0.002324
n50os0.95-5.rcp,SMART_HEURISTIC,18.0,0,0.0,0.0,0.0,,1.7547169811320755,35,0.9550072568940493,93,1316,n50,FEASIBILITY,4,53,generated,0.101676
n50os0.5-2.rcp,SMART_HEURISTIC,30.0,0,0.0,0.0,0.0,,4.320754716981132,36,0.5551523947750363,229,765,n50,FEASIBILITY,10,53,generated,0.15944
n30os0.9-3.rcp,FEASIBILITY,9.0,1,10.0,10.0,0.0,2,1.5757575757575757,13,0.9166666666666666,52,484,n30,FEASIBILITY,4,33,generated,184.243802
n20o0.8-10.rcp,SMART_HEURISTIC,8.0,0,0.0,0.0,0.0,,1.9130434782608696,14,0.849802371541502,44,215,n20,FEASIBILITY,3,23,generated,0.01025
n10o0.7-5.rcp,FEASIBILITY,3.0,0,4.0,4.0,0.0,2,1.6153846153846154,6,0.8205128205128205,21,64,n10,FEASIBILITY,3,13,generated,0.114319
n10o0.5-3.rcp,FEASIBILITY,5.0,0,6.0,6.0,0.0,2,1.7692307692307692,7,0.7051282051282052,23,55,n10,FEASIBILITY,4,13,generated,0.879694
n30s0.7-4.rcp,FEASIBILITY,14.0,8187,15.0,15.0,0.0,2,2.878787878787879,24,0.7518939393939394,95,397,n30,FEASIBILITY,6,33,generated,17696.638015
n10o0.8-9.rcp,FEASIBILITY,4.0,0,5.0,5.0,0.0,2,1.5384615384615385,8,0.8846153846153846,20,69,n10,FEASIBILITY,2,13,generated,0.301278
n10os0.9-9.rcp,SMART_HEURISTIC,3.0,0,0.0,0.0,0.0,,1.1538461538461537,2,0.9358974358974359,15,73,n10,FEASIBILITY,3,13,generated,0.002535
n70os0.5-4.rcp,SMART_HEURISTIC,41.0,0,0.0,0.0,0.0,,5.767123287671233,50,0.5403348554033486,421,1420,n70,FEASIBILITY,13,73,generated,0.509296
n10o0.95-8.rcp,SMART_HEURISTIC,2.0,0,0.0,0.0,0.0,,1.0769230769230769,2,0.9615384615384616,14,75,n10,FEASIBILITY,2,13,generated,0.002256
n10o0.95-6.rcp,FEASIBILITY,2.0,0,3.0,3.0,0.0,2,1.0769230769230769,2,0.9615384615384616,14,75,n10,FEASIBILITY,2,13,generated,0.049278
n60os0.2-8.rcp,SMART_HEURISTIC,36.0,0,0.0,0.0,0.0,,4.619047619047619,27,0.2749615975422427,291,537,n60,FEASIBILITY,19,63,generated,0.276146
n60os0.2-4.rcp,SMART_HEURISTIC,37.0,0,0.0,0.0,0.0,,4.587301587301587,32,0.2749615975422427,289,537,n60,FEASIBILITY,23,63,generated,0.307156
ft70.4.sop.ajn.txt,SMART_HEURISTIC,17.0,0,0.0,0.0,0.0,,1.4285714285714286,26,0.5772256728778468,100,1394,sop,FEASIBILITY,3,70,sop,0.118147
n50os0.8-4.rcp,SMART_HEURISTIC,20.0,0,0.0,0.0,0.0,,2.7358490566037736,43,0.8222060957910015,145,1133,n50,FEASIBILITY,5,53,generated,0.111558
n50os0.95-7.rcp,FEASIBILITY,16.0,1,17.0,17.0,0.0,2,1.7547169811320755,26,0.9550072568940493,93,1316,n50,FEASIBILITY,5,53,generated,6680.303761
prob.100.sop.ajn.txt,FEASIBILITY,0.0,0,1.0,1.0,0.0,2,0.98989898989899,0,0.02865388579674294,98,139,sop,FEASIBILITY,1,99,sop,0.060904
n60os0.8-8.rcp,SMART_HEURISTIC,25.0,0,0.0,0.0,0.0,,2.8253968253968256,50,0.8187403993855606,178,1599,n60,FEASIBILITY,6,63,generated,0.20757
n30s0.5-9.rcp,SMART_HEURISTIC,17.0,0,0.0,0.0,0.0,,2.9696969696969697,21,0.5871212121212122,98,310,n30,FEASIBILITY,8,33,generated,0.037217
n40os0.7-4.rcp,SMART_HEURISTIC,21.0,0,0.0,0.0,0.0,,3.4186046511627906,33,0.7408637873754153,147,669,n40,FEASIBILITY,7,43,generated,0.09253
n20o0.5-9.rcp,FEASIBILITY,10.0,1,11.0,11.0,0.0,2,2.0,13,0.6245059288537549,46,158,n20,FEASIBILITY,4,23,generated,2066.900322
n20o0.2-7.rcp,FEASIBILITY,9.0,24169,10.0,10.0,0.0,2,2.0869565217391304,9,0.39920948616600793,48,101,n20,FEASIBILITY,10,23,generated,2427.015549
n20o0.95-8.rcp,FEASIBILITY,7.0,0,8.0,8.0,0.0,2,1.5217391304347827,13,0.9604743083003953,35,243,n20,FEASIBILITY,2,23,generated,6.072435
n70os0.5-7.rcp,SMART_HEURISTIC,38.0,0,0.0,0.0,0.0,,5.438356164383562,52,0.5403348554033486,397,1420,n70,FEASIBILITY,13,73,generated,0.405997
n10os0.9-1.rcp,SMART_HEURISTIC,3.0,0,0.0,0.0,0.0,,1.2307692307692308,4,0.9358974358974359,16,73,n10,FEASIBILITY,2,13,generated,0.002539
n40os0.8-7.rcp,SMART_HEURISTIC,16.0,0,0.0,0.0,0.0,,2.558139534883721,32,0.8272425249169435,110,747,n40,FEASIBILITY,5,43,generated,0.068259
n40os0.7-8.rcp,SMART_HEURISTIC,23.0,0,0.0,0.0,0.0,,3.3488372093023258,32,0.7408637873754153,144,669,n40,FEASIBILITY,8,43,generated,0.09157
n70os0.2-7.rcp,SMART_HEURISTIC,46.0,0,0.0,0.0,0.0,,5.260273972602739,39,0.2648401826484018,384,696,n70,FEASIBILITY,23,73,generated,0.508874
n20o0.95-8.rcp,SMART_HEURISTIC,7.0,0,0.0,0.0,0.0,,1.5217391304347827,13,0.9604743083003953,35,243,n20,FEASIBILITY,2,23,generated,0.00929
n60os0.5-7.rcp,SMART_HEURISTIC,34.0,0,0.0,0.0,0.0,,4.841269841269841,45,0.5468509984639017,305,1068,n60,FEASIBILITY,13,63,generated,0.270572
n60os0.7-7.rcp,SMART_HEURISTIC,29.0,0,0.0,0.0,0.0,,3.9206349206349205,52,0.728110599078341,247,1422,n60,FEASIBILITY,9,63,generated,0.269378
n10o0.95-2.rcp,SMART_HEURISTIC,3.0,0,0.0,0.0,0.0,,1.2307692307692308,4,0.9615384615384616,16,75,n10,FEASIBILITY,2,13,generated,0.002415
n70os0.5-2.rcp,SMART_HEURISTIC,41.0,0,0.0,0.0,0.0,,5.424657534246576,52,0.5403348554033486,396,1420,n70,FEASIBILITY,14,73,generated,0.536696
n10o0.8-5.rcp,SMART_HEURISTIC,3.0,0,0.0,0.0,0.0,,1.3846153846153846,6,0.8846153846153846,18,69,n10,FEASIBILITY,2,13,generated,0.002769
n20o0.8-7.rcp,SMART_HEURISTIC,7.0,0,0.0,0.0,0.0,,1.6956521739130435,13,0.849802371541502,39,215,n20,FEASIBILITY,3,23,generated,0.009286
n30os0.95-6.rcp,SMART_HEURISTIC,9.0,0,0.0,0.0,0.0,,1.4545454545454546,14,0.9583333333333334,48,506,n30,FEASIBILITY,3,33,generated,0.02042
n40os0.8-1.rcp,SMART_HEURISTIC,20.0,0,0.0,0.0,0.0,,2.697674418604651,36,0.8272425249169435,116,747,n40,FEASIBILITY,7,43,generated,0.090162
n50os0.95-10.rcp,SMART_HEURISTIC,17.0,0,0.0,0.0,0.0,,1.7358490566037736,35,0.9550072568940493,92,1316,n50,FEASIBILITY,4,53,generated,0.101374
n60os0.7-2.rcp,SMART_HEURISTIC,30.0,0,0.0,0.0,0.0,,3.619047619047619,48,0.728110599078341,228,1422,n60,FEASIBILITY,10,63,generated,0.228066
n30s0.7-2.rcp,FEASIBILITY,12.0,6731,13.0,13.0,0.0,2,2.757575757575758,23,0.7518939393939394,91,397,n30,FEASIBILITY,5,33,generated,5886.038124
n20o0.95-2.rcp,SMART_HEURISTIC,5.0,0,0.0,0.0,0.0,,1.3043478260869565,8,0.9604743083003953,30,243,n20,FEASIBILITY,2,23,generated,0.00718
n20o0.8-9.rcp,FEASIBILITY,7.0,1,8.0,8.0,0.0,2,1.7826086956521738,13,0.849802371541502,41,215,n20,FEASIBILITY,4,23,generated,9.183106
n50os0.7-3.rcp,SMART_HEURISTIC,19.0,0,0.0,0.0,0.0,,3.30188679245283,40,0.7329462989840348,175,1010,n50,FEASIBILITY,7,53,generated,0.108166
n70os0.8-9.rcp,SMART_HEURISTIC,35.0,0,0.0,0.0,0.0,,3.780821917808219,60,0.8162100456621004,276,2145,n70,FEASIBILITY,9,73,generated,0.471417
n50os0.9-10.rcp,FEASIBILITY,18.0,2925,19.0,19.0,0.0,2,2.207547169811321,42,0.9107402031930334,117,1255,n50,FEASIBILITY,4,53,generated,8297.120492
n30os0.95-5.rcp,FEASIBILITY,6.0,0,7.0,7.0,0.0,2,1.3333333333333333,11,0.9583333333333334,44,506,n30,FEASIBILITY,3,33,generated,9.314974
n30s0.7-9.rcp,SMART_HEURISTIC,15.0,0,0.0,0.0,0.0,,2.8181818181818183,25,0.7518939393939394,93,397,n30,FEASIBILITY,5,33,generated,0.039804
n20o0.8-4.rcp,FEASIBILITY,8.0,1,9.0,9.0,0.0,2,1.8695652173913044,12,0.849802371541502,43,215,n20,FEASIBILITY,6,23,generated,27.100018
n10o0.8-8.rcp,SMART_HEURISTIC,3.0,0,0.0,0.0,0.0,,1.3076923076923077,4,0.8846153846153846,17,69,n10,FEASIBILITY,3,13,generated,0.002777
n40os0.9-7.rcp,SMART_HEURISTIC,14.0,0,0.0,0.0,0.0,,1.9534883720930232,27,0.9136212624584718,84,825,n40,FEASIBILITY,4,43,generated,0.054539
n40os0.5-10.rcp,SMART_HEURISTIC,23.0,0,0.0,0.0,0.0,,3.883720930232558,30,0.5681063122923588,167,513,n40,FEASIBILITY,9,43,generated,0.097718
n50os0.8-3.rcp,SMART_HEURISTIC,23.0,0,0.0,0.0,0.0,,3.0,45,0.8222060957910015,159,1133,n50,FEASIBILITY,6,53,generated,0.179623
n30os0.95-6.rcp,FEASIBILITY,8.0,1,9.0,9.0,0.0,2,1.4545454545454546,14,0.9583333333333334,48,506,n30,FEASIBILITY,3,33,generated,81.015662
n10o0.7-4.rcp,SMART_HEURISTIC,3.0,0,0.0,0.0,0.0,,1.4615384615384615,7,0.8205128205128205,19,64,n10,FEASIBILITY,2,13,generated,0.002376
n50os0.95-5.rcp,FEASIBILITY,16.0,1,17.0,17.0,0.0,2,1.7547169811320755,35,0.9550072568940493,93,1316,n50,FEASIBILITY,4,53,generated,4888.856532
n70os0.8-7.rcp,SMART_HEURISTIC,35.0,0,0.0,0.0,0.0,,3.808219178082192,62,0.8162100456621004,278,2145,n70,FEASIBILITY,9,73,generated,0.497496
n60os0.2-1.rcp,SMART_HEURISTIC,40.0,0,0.0,0.0,0.0,,4.968253968253968,35,0.2749615975422427,313,537,n60,FEASIBILITY,25,63,generated,0.319535
n60os0.2-7.rcp,SMART_HEURISTIC,40.0,0,0.0,0.0,0.0,,4.507936507936508,36,0.2749615975422427,284,537,n60,FEASIBILITY,24,63,generated,0.348493
n20o0.7-5.rcp,FEASIBILITY,9.0,7032,10.0,10.0,0.0,2,2.1739130434782608,13,0.7747035573122529,50,196,n20,FEASIBILITY,5,23,generated,146.225789
n50os0.2-4.rcp,SMART_HEURISTIC,33.0,0,0.0,0.0,0.0,,4.264150943396227,25,0.2888243831640058,226,398,n50,FEASIBILITY,19,53,generated,0.227433
n40os0.2-5.rcp,SMART_HEURISTIC,24.0,0,0.0,0.0,0.0,,3.3488372093023258,17,0.3089700996677741,144,279,n40,FEASIBILITY,13,43,generated,0.085523
n50os0.2-10.rcp,SMART_HEURISTIC,31.0,0,0.0,0.0,0.0,,3.981132075471698,27,0.2888243831640058,211,398,n50,FEASIBILITY,19,53,generated,0.188844
n10os0.9-3.rcp,FEASIBILITY,3.0,0,4.0,4.0,0.0,2,1.1538461538461537,2,0.9358974358974359,15,73,n10,FEASIBILITY,3,13,generated,0.120832
n30os0.95-1.rcp,FEASIBILITY,7.0,1,8.0,8.0,0.0,2,1.393939393939394,13,0.9583333333333334,46,506,n30,FEASIBILITY,3,33,generated,34.340613
n70os0.8-8.rcp,SMART_HEURISTIC,31.0,0,0.0,0.0,0.0,,3.684931506849315,62,0.8162100456621004,269,2145,n70,FEASIBILITY,7,73,generated,0.425946
n60os0.2-9.rcp,SMART_HEURISTIC,41.0,0,0.0,0.0,0.0,,4.7936507936507935,36,0.2749615975422427,302,537,n60,FEASIBILITY,23,63,generated,0.286643
esc07.sop.ajn.txt,SMART_HEURISTIC,2.0,0,0.0,0.0,0.0,,1.125,1,0.5,9,14,sop,FEASIBILITY,3,8,sop,0.001385
n50os0.5-10.rcp,SMART_HEURISTIC,25.0,0,0.0,0.0,0.0,,4.415094339622642,39,0.5551523947750363,234,765,n50,FEASIBILITY,11,53,generated,0.139208
n30s0.7-7.rcp,SMART_HEURISTIC,14.0,0,0.0,0.0,0.0,,2.212121212121212,19,0.7518939393939394,73,397,n30,FEASIBILITY,6,33,generated,0.032215
n50os0.5-7.rcp,SMART_HEURISTIC,25.0,0,0.0,0.0,0.0,,4.660377358490566,38,0.5551523947750363,247,765,n50,FEASIBILITY,11,53,generated,0.151879
br17.10.sop.ajn.txt,SMART_HEURISTIC,1.0,0,0.0,0.0,0.0,,1.0,1,0.22794117647058823,17,31,sop,FEASIBILITY,2,17,sop,0.00432
n30s0.5-10.rcp,SMART_HEURISTIC,15.0,0,0.0,0.0,0.0,,2.9393939393939394,24,0.5871212121212122,97,310,n30,FEASIBILITY,6,33,generated,0.037614
n70os0.8-3.rcp,SMART_HEURISTIC,33.0,0,0.0,0.0,0.0,,3.452054794520548,60,0.8162100456621004,252,2145,n70,FEASIBILITY,7,73,generated,0.402711
n20o0.8-10.rcp,FEASIBILITY,7.0,1,8.0,8.0,0.0,2,1.9130434782608696,14,0.849802371541502,44,215,n20,FEASIBILITY,3,23,generated,11.596013
ry48p.1.sop.ajn.txt,FEASIBILITY,1.0,0,2.0,2.0,0.0,2,1.0,1,0.05230496453900709,48,59,sop,FEASIBILITY,2,48,sop,0.232896
n70os0.2-5.rcp,SMART_HEURISTIC,43.0,0,0.0,0.0,0.0,,5.315068493150685,40,0.2648401826484018,388,696,n70,FEASIBILITY,23,73,generated,0.434406
p43.1.sop.ajn.txt,FEASIBILITY,3.0,1,4.0,4.0,0.0,2,1.0465116279069768,3,0.058693244739756366,45,53,sop,FEASIBILITY,2,43,sop,8.913684
esc11.sop.ajn.txt,SMART_HEURISTIC,0.0,0,0.0,0.0,0.0,,0.9166666666666666,0,0.24242424242424243,11,16,sop,FEASIBILITY,1,12,sop,0.001283
n40os0.2-8.rcp,SMART_HEURISTIC,25.0,0,0.0,0.0,0.0,,2.9767441860465116,21,0.3089700996677741,128,279,n40,FEASIBILITY,15,43,generated,0.094404
n20o0.8-5.rcp,FEASIBILITY,7.0,1,8.0,8.0,0.0,2,1.7391304347826086,12,0.849802371541502,40,215,n20,FEASIBILITY,4,23,generated,10.430282
n60os0.5-9.rcp,SMART_HEURISTIC,36.0,0,0.0,0.0,0.0,,4.777777777777778,44,0.5468509984639017,301,1068,n60,FEASIBILITY,15,63,generated,0.264481
n10o0.8-7.rcp,SMART_HEURISTIC,3.0,0,0.0,0.0,0.0,,1.2307692307692308,4,0.8846153846153846,16,69,n10,FEASIBILITY,2,13,generated,0.002463
n30s0.8-1.rcp,SMART_HEURISTIC,11.0,0,0.0,0.0,0.0,,2.121212121212121,20,0.8352272727272727,70,441,n30,FEASIBILITY,4,33,generated,0.025578
n10o0.2-8.rcp,FEASIBILITY,5.0,1,6.0,6.0,0.0,2,1.5384615384615385,3,0.5384615384615384,20,42,n10,FEASIBILITY,6,13,generated,1.120341
n60os0.5-10.rcp,SMART_HEURISTIC,30.0,0,0.0,0.0,0.0,,5.126984126984127,43,0.5468509984639017,323,1068,n60,FEASIBILITY,13,63,generated,0.23786
n50os0.9-6.rcp,SMART_HEURISTIC,22.0,0,0.0,0.0,0.0,,2.150943396226415,38,0.9107402031930334,114,1255,n50,FEASIBILITY,4,53,generated,0.131521
n10os0.9-8.rcp,SMART_HEURISTIC,3.0,0,0.0,0.0,0.0,,1.3076923076923077,5,0.9358974358974359,17,73,n10,FEASIBILITY,2,13,generated,0.00256
n60os0.95-4.rcp,SMART_HEURISTIC,18.0,0,0.0,0.0,0.0,,1.746031746031746,36,0.9544290834613415,110,1864,n60,FEASIBILITY,3,63,generated,0.144225
n60os0.9-8.rcp,SMART_HEURISTIC,23.0,0,0.0,0.0,0.0,,2.380952380952381,51,0.9093701996927803,150,1776,n60,FEASIBILITY,4,63,generated,0.18421
n30s0.2-7.rcp,SMART_HEURISTIC,16.0,0,0.0,0.0,0.0,,2.515151515151515,16,0.3409090909090909,83,180,n30,FEASIBILITY,11,33,generated,0.044126
n30s0.8-5.rcp,FEASIBILITY,12.0,6187,13.0,13.0,0.0,2,2.303030303030303,24,0.8352272727272727,76,441,n30,FEASIBILITY,4,33,generated,1353.116602
n20o0.7-10.rcp,FEASIBILITY,9.0,1,10.0,10.0,0.0,2,2.0,13,0.7747035573122529,46,196,n20,FEASIBILITY,4,23,generated,55.773814
n20o0.95-6.rcp,FEASIBILITY,5.0,0,6.0,6.0,0.0,2,1.3478260869565217,9,0.9604743083003953,31,243,n20,FEASIBILITY,2,23,generated,1.630193
ft53.4.sop.ajn.txt,SMART_HEURISTIC,14.0,0,0.0,0.0,0.0,,1.3962264150943395,18,0.5885341074020319,74,811,sop,FEASIBILITY,4,53,sop,0.054807
n10o0.5-9.rcp,SMART_HEURISTIC,5.0,0,0.0,0.0,0.0,,1.7692307692307692,6,0.7051282051282052,23,55,n10,FEASIBILITY,4,13,generated,0.003714
kro124p.4.sop.ajn.txt,SMART_HEURISTIC,27.0,0,0.0,0.0,0.0,,1.49,41,0.4856565656565657,149,2404,sop,FEASIBILITY,3,100,sop,0.331146
ft53.2.sop.ajn.txt,SMART_HEURISTIC,5.0,0,0.0,0.0,0.0,,1.0754716981132075,5,0.059506531204644414,57,82,sop,FEASIBILITY,2,53,sop,0.007273
n10o0.95-6.rcp,SMART_HEURISTIC,2.0,0,0.0,0.0,0.0,,1.0769230769230769,2,0.9615384615384616,14,75,n10,FEASIBILITY,2,13,generated,0.002079
n70os0.8-5.rcp,SMART_HEURISTIC,36.0,0,0.0,0.0,0.0,,3.73972602739726,62,0.8162100456621004,273,2145,n70,FEASIBILITY,8,73,generated,0.505033
n20o0.2-9.rcp,SMART_HEURISTIC,11.0,0,0.0,0.0,0.0,,2.217391304347826,10,0.39920948616600793,51,101,n20,FEASIBILITY,9,23,generated,0.015203
n60os0.5-3.rcp,SMART_HEURISTIC,31.0,0,0.0,0.0,0.0,,5.126984126984127,48,0.5468509984639017,323,1068,n60,FEASIBILITY,13,63,generated,0.246821
n10o0.5-5.rcp,SMART_HEURISTIC,5.0,0,0.0,0.0,0.0,,1.6153846153846154,5,0.7051282051282052,21,55,n10,FEASIBILITY,4,13,generated,0.004049
n20o0.9-10.rcp,FEASIBILITY,7.0,0,8.0,8.0,0.0,2,1.5217391304347827,10,0.924901185770751,35,234,n20,FEASIBILITY,3,23,generated,8.193217
n10o0.95-4.rcp,FEASIBILITY,2.0,0,3.0,3.0,0.0,2,1.0769230769230769,2,0.9615384615384616,14,75,n10,FEASIBILITY,2,13,generated,0.049163
n70os0.9-1.rcp,SMART_HEURISTIC,31.0,0,0.0,0.0,0.0,,2.3972602739726026,55,0.9079147640791476,175,2386,n70,FEASIBILITY,6,73,generated,0.317793
n40os0.5-6.rcp,SMART_HEURISTIC,22.0,0,0.0,0.0,0.0,,3.7209302325581395,32,0.5681063122923588,160,513,n40,FEASIBILITY,10,43,generated,0.089301
n30s0.8-7.rcp,FEASIBILITY,12.0,7153,13.0,13.0,0.0,2,2.1818181818181817,23,0.8352272727272727,72,441,n30,FEASIBILITY,6,33,generated,1022.722838
n40os0.7-1.rcp,SMART_HEURISTIC,19.0,0,0.0,0.0,0.0,,3.372093023255814,35,0.7408637873754153,145,669,n40,FEASIBILITY,7,43,generated,0.087184
n20o0.7-7.rcp,FEASIBILITY,8.0,1,9.0,9.0,0.0,2,2.3043478260869565,15,0.7747035573122529,53,196,n20,FEASIBILITY,6,23,generated,28.68886
n20o0.2-3.rcp,SMART_HEURISTIC,12.0,0,0.0,0.0,0.0,,2.0434782608695654,9,0.39920948616600793,47,101,n20,FEASIBILITY,9,23,generated,0.014752
n70os0.5-6.rcp,SMART_HEURISTIC,39.0,0,0.0,0.0,0.0,,5.808219178082192,53,0.5403348554033486,424,1420,n70,FEASIBILITY,15,73,generated,0.462635
n20o0.5-8.rcp,SMART_HEURISTIC,10.0,0,0.0,0.0,0.0,,2.5217391304347827,13,0.6245059288537549,58,158,n20,FEASIBILITY,7,23,generated,0.012577
n50os0.95-2.rcp,SMART_HEURISTIC,17.0,0,0.0,0.0,0.0,,1.7358490566037736,32,0.9550072568940493,92,1316,n50,FEASIBILITY,3,53,generated,0.093002
n10o0.2-4.rcp,SMART_HEURISTIC,6.0,0,0.0,0.0,0.0,,1.4615384615384615,3,0.5384615384615384,19,42,n10,FEASIBILITY,4,13,generated,0.004926
n30s0.8-6.rcp,SMART_HEURISTIC,12.0,0,0.0,0.0,0.0,,1.9696969696969697,20,0.8352272727272727,65,441,n30,FEASIBILITY,5,33,generated,0.027426
ft53.1.sop.ajn.txt,FEASIBILITY,2.0,1,3.0,3.0,0.0,2,1.0188679245283019,2,0.04644412191582003,54,64,sop,FEASIBILITY,2,53,sop,3.764714
ft70.3.sop.ajn.txt,SMART_HEURISTIC,19.0,0,0.0,0.0,0.0,,1.3571428571428572,17,0.11759834368530021,95,284,sop,FEASIBILITY,5,70,sop,0.05667
n30s0.2-1.rcp,SMART_HEURISTIC,20.0,0,0.0,0.0,0.0,,2.909090909090909,16,0.3409090909090909,96,180,n30,FEASIBILITY,10,33,generated,0.048779
n40os0.2-10.rcp,SMART_HEURISTIC,23.0,0,0.0,0.0,0.0,,3.13953488372093,20,0.3089700996677741,135,279,n40,FEASIBILITY,14,43,generated,0.106167
n40os0.9-5.rcp,SMART_HEURISTIC,14.0,0,0.0,0.0,0.0,,1.813953488372093,26,0.9136212624584718,78,825,n40,FEASIBILITY,5,43,generated,0.052999
n40os0.2-4.rcp,SMART_HEURISTIC,23.0,0,0.0,0.0,0.0,,3.0697674418604652,20,0.3089700996677741,132,279,n40,FEASIBILITY,16,43,generated,0.097887
n70os0.95-6.rcp,SMART_HEURISTIC,27.0,0,0.0,0.0,0.0,,2.041095890410959,50,0.9539573820395738,149,2507,n70,FEASIBILITY,4,73,generated,0.261125
n20o0.5-7.rcp,SMART_HEURISTIC,9.0,0,0.0,0.0,0.0,,2.260869565217391,11,0.6245059288537549,52,158,n20,FEASIBILITY,5,23,generated,0.010931
n10o0.7-2.rcp,SMART_HEURISTIC,2.0,0,0.0,0.0,0.0,,1.3076923076923077,4,0.8205128205128205,17,64,n10,FEASIBILITY,3,13,generated,0.002212
n50os0.9-1.rcp,SMART_HEURISTIC,21.0,0,0.0,0.0,0.0,,2.2641509433962264,43,0.9107402031930334,120,1255,n50,FEASIBILITY,4,53,generated,0.113217
n50os0.9-3.rcp,SMART_HEURISTIC,19.0,0,0.0,0.0,0.0,,2.1132075471698113,36,0.9107402031930334,112,1255,n50,FEASIBILITY,5,53,generated,0.094411
n20o0.5-1.rcp,FEASIBILITY,8.0,3488,9.0,9.0,0.0,2,2.217391304347826,14,0.6245059288537549,51,158,n20,FEASIBILITY,5,23,generated,256.072991
n20o0.5-4.rcp,SMART_HEURISTIC,10.0,0,0.0,0.0,0.0,,1.9565217391304348,10,0.6245059288537549,45,158,n20,FEASIBILITY,7,23,generated,0.012391
n50os0.9-7.rcp,FEASIBILITY,20.0,4497,21.0,21.0,0.0,2,2.2264150943396226,42,0.9107402031930334,118,1255,n50,FEASIBILITY,4,53,generated,25068.634098
ry48p.2.sop.ajn.txt,FEASIBILITY,4.0,1,5.0,5.0,0.0,2,1.0625,4,0.06471631205673758,51,73,sop,FEASIBILITY,2,48,sop,36.971094
n30os0.9-9.rcp,FEASIBILITY,10.0,1,11.0,11.0,0.0,2,1.7575757575757576,20,0.9166666666666666,58,484,n30,FEASIBILITY,3,33,generated,297.981071
n20o0.2-4.rcp,SMART_HEURISTIC,10.0,0,0.0,0.0,0.0,,1.8695652173913044,9,0.39920948616600793,43,101,n20,FEASIBILITY,8,23,generated,0.013051
n10os0.9-4.rcp,SMART_HEURISTIC,3.0,0,0.0,0.0,0.0,,1.2307692307692308,4,0.9358974358974359,16,73,n10,FEASIBILITY,2,13,generated,0.002568
n30os0.9-5.rcp,SMART_HEURISTIC,11.0,0,0.0,0.0,0.0,,1.606060606060606,17,0.9166666666666666,53,484,n30,FEASIBILITY,3,33,generated,0.024632
n20o0.8-9.rcp,SMART_HEURISTIC,8.0,0,0.0,0.0,0.0,,1.7826086956521738,13,0.849802371541502,41,215,n20,FEASIBILITY,4,23,generated,0.010393
