mean_in_degree,nodes_indegree_gt_one,instance,closed_edge_density,num_edges,num_closed_edges,group_id,algorithm,max_in_degree,num_nodes,num_jumps,num_explored_nodes,primal_bound,dual_bound,cuts_added_by_solver,solve_time,sum_time,status,runtime
1.3076923076923077,5,n10os0.9-2.rcp,0.9358974358974359,17,73,n10,MULTIFLOW,2,13,3.0,0,10.0,10.0,0.0,0.01917,0.0,2,0.01917
1.1538461538461537,2,n10os0.9-3.rcp,0.9358974358974359,15,73,n10,FEASIBILITY,3,13,3.0,0,4.0,4.0,0.0,0.081881,0.120832,2,0.120832
1.1538461538461537,2,n10os0.9-3.rcp,0.9358974358974359,15,73,n10,MULTIFLOW,3,13,3.0,0,10.0,10.0,0.0,0.017804,0.0,2,0.017804
1.2307692307692308,4,n10os0.9-4.rcp,0.9358974358974359,16,73,n10,FEASIBILITY,2,13,3.0,0,4.0,4.0,0.0,0.082518,0.130445,2,0.130445
1.2307692307692308,4,n10os0.9-4.rcp,0.9358974358974359,16,73,n10,MULTIFLOW,2,13,3.0,1,10.0,10.0,0.0,0.018922,0.0,2,0.018922
1.3076923076923077,5,n10os0.9-5.rcp,0.9358974358974359,17,73,n10,FEASIBILITY,2,13,3.0,0,4.0,4.0,0.0,0.073833,0.1225,2,0.1225
1.3076923076923077,5,n10os0.9-5.rcp,0.9358974358974359,17,73,n10,MULTIFLOW,2,13,3.0,0,10.0,10.0,0.0,0.019961,0.0,2,0.019961
1.1538461538461537,3,n10os0.9-6.rcp,0.9358974358974359,15,73,n10,FEASIBILITY,2,13,2.0,0,3.0,3.0,0.0,0.038543,0.049243,2,0.049243
1.1538461538461537,3,n10os0.9-6.rcp,0.9358974358974359,15,73,n10,MULTIFLOW,2,13,2.0,0,11.0,11.0,0.0,0.017349,0.0,2,0.017349
1.2307692307692308,4,n10os0.9-7.rcp,0.9358974358974359,16,73,n10,FEASIBILITY,2,13,3.0,0,4.0,4.0,0.0,0.075266,0.123603,2,0.123603
1.2307692307692308,4,n10os0.9-7.rcp,0.9358974358974359,16,73,n10,MULTIFLOW,2,13,3.0,0,10.0,10.0,0.0,0.018259,0.0,2,0.018259
1.3076923076923077,5,n10os0.9-8.rcp,0.9358974358974359,17,73,n10,FEASIBILITY,2,13,3.0,0,4.0,4.0,0.0,0.081551,0.13072,2,0.13072
1.3076923076923077,5,n10os0.9-8.rcp,0.9358974358974359,17,73,n10,MULTIFLOW,2,13,3.0,0,10.0,10.0,0.0,0.019089,0.0,2,0.019089
1.1538461538461537,2,n10os0.9-9.rcp,0.9358974358974359,15,73,n10,FEASIBILITY,3,13,3.0,0,4.0,4.0,0.0,0.080795,0.11994,2,0.11994
1.1538461538461537,2,n10os0.9-9.rcp,0.9358974358974359,15,73,n10,MULTIFLOW,3,13,3.0,1,10.0,10.0,0.0,0.017832,0.0,2,0.017832
2.0869565217391304,7,n20o0.2-1.rcp,0.39920948616600793,48,101,n20,FEASIBILITY,8,23,,,,,,,,-1,-1.0
2.0869565217391304,7,n20o0.2-1.rcp,0.39920948616600793,48,101,n20,MULTIFLOW,8,23,9.0,1,14.0,14.0,0.0,2.758294,0.0,2,2.758294
1.9565217391304348,7,n20o0.2-10.rcp,0.39920948616600793,45,101,n20,FEASIBILITY,7,23,,,,,,,,-1,-1.0
1.9565217391304348,7,n20o0.2-10.rcp,0.39920948616600793,45,101,n20,MULTIFLOW,7,23,10.0,1,13.0,13.0,0.0,2.746728,0.0,2,2.746728
2.0,8,n20o0.2-2.rcp,0.39920948616600793,46,101,n20,FEASIBILITY,9,23,,,,,,,,-1,-1.0
